date,state,Disaster_Prob
1994-05-01,WY,0.03388371416400889
1994-05-01,OR,0.033598249724188664
1994-05-01,VA,0.03668347838248241
1994-05-01,OH,0.03390428378829007
1994-05-01,AK,0.0221382768706283
1994-05-01,AR,0.04319904438009578
1994-05-01,NM,0.03978035395278958
1994-05-01,NJ,0.035365730268430706
1994-05-01,NH,0.030240507213911125
1994-05-01,ND,0.03434358902338132
1994-05-01,NC,0.04171175010377244
1994-05-01,MT,0.03402340312472579
1994-05-01,MS,0.04546071193825457
1994-05-01,MO,0.03976368716464557
1994-05-01,MN,0.034854278389841786
1994-05-01,ME,0.029718574665049687
1994-05-01,MD,0.03588843385006641
1994-05-01,AL,0.04453024175045816
1994-05-01,MA,0.03144128300173248
1994-05-01,KY,0.037734914247412106
1994-05-01,KS,0.04094395516422506
1994-05-01,IN,0.03575480752801794
1994-05-01,IL,0.03740862209222507
1994-05-01,ID,0.03214127841630899
1994-05-01,IA,0.038203501578289334
1994-05-01,HI,0.04661066317536661
1994-05-01,FL,0.05126873321265207
1994-05-01,DE,0.034071803869341735
1994-05-01,CT,0.033196891202368066
1994-05-01,CO,0.03418131078344304
1994-05-01,CA,0.03892285931133129
1994-05-01,AZ,0.04113536988401847
1994-05-01,OK,0.04365120847932814
1994-05-01,LA,0.04738666487757987
1994-05-01,NY,0.031011499500809482
1994-06-01,ND,0.03569821633856997
1994-06-01,NH,0.03409682512216804
1994-06-01,NJ,0.03925514959143157
1994-06-01,NM,0.043133112290932286
1994-06-01,NV,0.03920844791176041
1994-06-01,NY,0.0360738145060319
1994-06-01,OH,0.04003907861300242
1994-06-01,OK,0.050607126623565486
1994-06-01,OR,0.032428950603810215
1994-06-01,PA,0.037076029047267804
1994-06-01,RI,0.03557464628821871
1994-06-01,SC,0.04776407299447726
1994-06-01,TX,0.05263946059305303
1994-06-01,UT,0.03784251035366657
1994-06-01,VA,0.04262050444616985
1994-06-01,VT,0.03459445396726962
1994-06-01,WA,0.03231159437002067
1994-06-01,WI,0.0385165458948992
1994-06-01,WV,0.040517204199623374
1994-06-01,WY,0.03338818655938129
1994-06-01,AR,0.05075072151935164
1994-06-01,AL,0.04853491943077615
1994-06-01,AK,0.02371402540246066
1994-06-01,NE,0.03988841073330243
1994-06-01,NC,0.04587391282103138
1994-06-01,TN,0.04428573080049793
1994-06-01,MS,0.049790779569786045
1994-06-01,MT,0.03315353316257345
1994-06-01,CA,0.04226748687163668
1994-06-01,CO,0.03644913502343844
1994-06-01,DE,0.03492334141284895
1994-06-01,FL,0.04984144870885607
1994-06-01,HI,0.04388145433788339
1994-06-01,IA,0.0415373633227213
1994-06-01,CT,0.0356930029508666
1994-06-01,MD,0.042701053516242274
1994-06-01,IL,0.04507817029511849
1994-06-01,IN,0.04449749117129954
1994-06-01,KS,0.045788423908146685
1994-06-01,KY,0.0449206535219047
1994-06-01,LA,0.051356713930164694
1994-06-01,MA,0.03397841539653495
1994-06-01,ME,0.032845346232160184
1994-06-01,MI,0.035117410784513095
1994-06-01,MN,0.03596392470018369
1994-06-01,ID,0.03156619039353587
1994-06-01,MO,0.04644822694675405
1994-07-01,LA,0.047780659581854276
1994-07-01,KY,0.043279504067690606
1994-07-01,MT,0.03643967466574147
1994-07-01,KS,0.04240988233441622
1994-07-01,MA,0.03567351354498156
1994-07-01,MD,0.042461653828307244
1994-07-01,MS,0.046708313427385344
1994-07-01,MI,0.03388623992809404
1994-07-01,MN,0.03295820745582226
1994-07-01,MO,0.04373174535606363
1994-07-01,IN,0.04151088959426614
1994-07-01,ME,0.03480270302073743
1994-07-01,IL,0.04140730979743553
1994-07-01,IA,0.036966862926973036
1994-07-01,HI,0.0432299056594738
1994-07-01,FL,0.046344401475162236
1994-07-01,DE,0.03798482374523507
1994-07-01,CT,0.03923292253043491
1994-07-01,CA,0.03895709749805096
1994-07-01,AZ,0.04596864346671821
1994-07-01,AK,0.025442985211820146
1994-07-01,NC,0.04575861274468177
1994-07-01,ID,0.035367181192625434
1994-07-01,AR,0.044632412584412855
1994-07-01,NH,0.035157775053633405
1994-07-01,WY,0.03367167469828978
1994-07-01,WV,0.040315413275646125
1994-07-01,WI,0.03504408517770038
1994-07-01,NE,0.038411896590419776
1994-07-01,VT,0.03486666295085972
1994-07-01,VA,0.0441592580891121
1994-07-01,UT,0.04004996695089382
1994-07-01,SD,0.03712460014768571
1994-07-01,TN,0.04095475870924709
1994-07-01,NJ,0.0410000279188955
1994-07-01,NM,0.04105977737197684
1994-07-01,NY,0.037760333761634214
1994-07-01,OH,0.040002572907818765
1994-07-01,NV,0.04227965362957473
1994-07-01,OR,0.03482342578590694
1994-07-01,PA,0.03887898185072554
1994-07-01,RI,0.03884138688709724
1994-07-01,SC,0.04520497184161803
1994-07-01,OK,0.04616064355678482
1994-08-01,OK,0.04426587546323699
1994-08-01,OH,0.03635594377207497
1994-08-01,NY,0.03407218975263315
1994-08-01,NM,0.03864890676765626
1994-08-01,NH,0.03251949506347395
1994-08-01,NE,0.036738198557374355
1994-08-01,ND,0.03248893714282937
1994-08-01,NC,0.04191757365086711
1994-08-01,NJ,0.03509244961084734
1994-08-01,RI,0.03378936676331942
1994-08-01,SC,0.04395825158254235
1994-08-01,TN,0.040050790388251746
1994-08-01,TX,0.047693036332543855
1994-08-01,VA,0.04080459913672103
1994-08-01,VT,0.03211666916964616
1994-08-01,WI,0.03243430380742651
1994-08-01,MS,0.04495619932466946
1994-08-01,PA,0.03639632681112187
1994-08-01,MN,0.03208738291053826
1994-08-01,AR,0.04121046948914655
1994-08-01,AL,0.044539896249384966
1994-08-01,WV,0.03777676466664041
1994-08-01,AK,0.023091154073319922
1994-08-01,AZ,0.0428956154058984
1994-08-01,CA,0.03722364482195727
1994-08-01,CO,0.033800955699461184
1994-08-01,MO,0.039456931328487134
1994-08-01,CT,0.03390351717518948
1994-08-01,DE,0.03288220114753564
1994-08-01,FL,0.04583251113768327
1994-08-01,HI,0.04165062099254615
1994-08-01,IA,0.03586327653568286
1994-08-01,WY,0.03230964850308028
1994-08-01,IL,0.03598497641202376
1994-08-01,IN,0.03696245140192245
1994-08-01,KS,0.04264005973932357
1994-08-01,KY,0.038769492571637414
1994-08-01,MI,0.03067896437570551
1994-08-01,ID,0.032920715113537835
1994-08-01,MA,0.03292015865811511
1994-08-01,LA,0.04676370037504123
1994-08-01,ME,0.03138852846405053
1994-08-01,MD,0.03943907974425261
1994-09-01,NY,0.025707492652042183
1994-09-01,NV,0.02880355804506229
1994-09-01,NH,0.024198299438762196
1994-09-01,NJ,0.027902543468215017
1994-09-01,OH,0.02883710297908965
1994-09-01,NE,0.029664539684917928
1994-09-01,NM,0.030293382136344943
1994-09-01,OK,0.0331177395947351
1994-09-01,SC,0.03309464576899475
1994-09-01,PA,0.026197664870150336
1994-09-01,RI,0.02631830500286185
1994-09-01,SD,0.028313380594142512
1994-09-01,TN,0.030246586748883243
1994-09-01,TX,0.03663553135986205
1994-09-01,UT,0.02929865838532901
1994-09-01,AL,0.033088502119141924
1994-09-01,AR,0.03395742440798699
1994-09-01,AZ,0.03455289686995958
1994-09-01,OR,0.0273220912835987
1994-09-01,NC,0.03126787821668861
1994-09-01,ND,0.026403270932595604
1994-09-01,MS,0.03543618438057921
1994-09-01,WY,0.02536769845391116
1994-09-01,WV,0.027829889016326496
1994-09-01,WI,0.02679567215658799
1994-09-01,WA,0.02586680400392349
1994-09-01,VT,0.023987365825598277
1994-09-01,VA,0.031227375895918615
1994-09-01,MT,0.026056592345444246
1994-09-01,CT,0.026260966777405324
1994-09-01,DE,0.027292258727669026
1994-09-01,FL,0.03939538191183694
1994-09-01,HI,0.03873625995579918
1994-09-01,CO,0.0252451432032085
1994-09-01,ID,0.025918019232172657
1994-09-01,MO,0.03005299141829748
1994-09-01,MN,0.02672476164656492
1994-09-01,ME,0.02352872535438233
1994-09-01,MD,0.029027032995034934
1994-09-01,MA,0.024983476443556186
1994-09-01,LA,0.03724693949806085
1994-09-01,KY,0.026972374175609493
1994-09-01,IA,0.02948570804911694
1994-09-01,MI,0.026642259855651922
1994-09-01,KS,0.031103876830443206
1994-09-01,IN,0.029344522221111724
1994-09-01,IL,0.028847366581141756
1994-10-01,VT,0.01858343945541623
1994-10-01,WV,0.02092897965001233
1994-10-01,WY,0.017462495408039933
1994-10-01,VA,0.02182165304639356
1994-10-01,UT,0.018016260613706092
1994-10-01,TX,0.030482921813619925
1994-10-01,TN,0.0242133698841264
1994-10-01,WA,0.018814024702000134
1994-10-01,WI,0.020515425066057382
1994-10-01,FL,0.033704439202021826
1994-10-01,AZ,0.025226350774803195
1994-10-01,ME,0.01904839331389613
1994-10-01,MD,0.0226559938033364
1994-10-01,MA,0.0175003606134135
1994-10-01,CT,0.019014282459979374
1994-10-01,CO,0.01851554718661528
1994-10-01,CA,0.024196331481790286
1994-10-01,MI,0.020365850661794083
1994-10-01,SC,0.02622613000316432
1994-10-01,AL,0.027754384052120586
1994-10-01,AK,0.010288234990521688
1994-10-01,LA,0.030657060149840914
1994-10-01,KY,0.022834581139958048
1994-10-01,KS,0.024726657067491185
1994-10-01,IN,0.022715069445575685
1994-10-01,AR,0.026734701666438383
1994-10-01,IL,0.022569839553208543
1994-10-01,MN,0.020378508423953026
1994-10-01,MS,0.02882597345439789
1994-10-01,RI,0.018904446804321046
1994-10-01,PA,0.020021214154439197
1994-10-01,OR,0.01917042227799814
1994-10-01,OK,0.026513669020927746
1994-10-01,OH,0.021011634477149776
1994-10-01,NY,0.019757871605203623
1994-10-01,MO,0.0244716176976304
1994-10-01,NV,0.019241984834049066
1994-10-01,NJ,0.02131850086684205
1994-10-01,NH,0.018257241039973404
1994-10-01,NE,0.021625194277616454
1994-10-01,ND,0.018974934504750938
1994-10-01,NC,0.02475388877762847
1994-10-01,MT,0.01795132880189259
1994-10-01,NM,0.022227413161931286
1994-10-01,ID,0.016674543266173358
1994-10-01,SD,0.020528757257171865
1994-10-01,HI,0.03462821590263403
1994-10-01,DE,0.02069753205867066
1994-10-01,IA,0.022619951662351253
1994-11-01,MS,0.021360860693671498
1994-11-01,NJ,0.016870327414467954
1994-11-01,NM,0.01497586489484558
1994-11-01,NV,0.010872440286981028
1994-11-01,NY,0.01503976597956557
1994-11-01,WY,0.01111234014618123
1994-11-01,MN,0.012731080155111167
1994-11-01,IA,0.015170287666647417
1994-11-01,ME,0.0130239295442928
1994-11-01,ID,0.01056219364916382
1994-11-01,IL,0.01583435482525472
1994-11-01,NH,0.012637379695333305
1994-11-01,KS,0.015727187547839118
1994-11-01,KY,0.018181132164459348
1994-11-01,LA,0.02341355474141233
1994-11-01,MA,0.014420679179455793
1994-11-01,MD,0.01839084793117607
1994-11-01,ND,0.011440864032836213
1994-11-01,NC,0.020102037649303187
1994-11-01,MT,0.010631179633523261
1994-11-01,MO,0.016332769757425803
1994-11-01,IN,0.016286846590158124
1994-11-01,NE,0.013853562438678824
1994-11-01,WI,0.013337276338044962
1994-11-01,OH,0.01583544271260716
1994-11-01,OK,0.017755016649272395
1994-11-01,OR,0.011942562964224263
1994-11-01,PA,0.01649677690233089
1994-11-01,RI,0.01464388387477785
1994-11-01,SC,0.021077634838203272
1994-11-01,SD,0.012894444145220863
1994-11-01,TN,0.019227678764709648
1994-11-01,TX,0.021764682893789224
1994-11-01,UT,0.01056723820815514
1994-11-01,VA,0.017410326215779794
1994-11-01,WV,0.01742157903460844
1994-11-01,HI,0.030018637270325266
1994-11-01,DE,0.01709947093406051
1994-11-01,CT,0.014644135696886424
1994-11-01,CO,0.011597065080314432
1994-11-01,CA,0.01504769623101619
1994-11-01,AZ,0.015231684654446957
1994-11-01,AR,0.019625195784402992
1994-11-01,AL,0.021132925573340913
1994-11-01,AK,0.00545737897624029
1994-11-01,VT,0.012852374002929936
1994-11-01,WA,0.012143507998230794
1994-11-01,MI,0.013996797608844666
1994-12-01,WY,0.009293180869354737
1994-12-01,FL,0.022500550686856517
1994-12-01,MS,0.01658362094093344
1994-12-01,MT,0.00863650365140187
1994-12-01,NJ,0.012970617059600044
1994-12-01,NM,0.012916801663641737
1994-12-01,NV,0.010510252528372383
1994-12-01,NY,0.010709896461239862
1994-12-01,OH,0.011667072360135903
1994-12-01,OK,0.014354241320553893
1994-12-01,OR,0.010268721181602358
1994-12-01,PA,0.012174372139699078
1994-12-01,NH,0.008718226683413774
1994-12-01,RI,0.011958407924180273
1994-12-01,SD,0.008953718096262922
1994-12-01,TN,0.014362638928581195
1994-12-01,TX,0.017239734743617053
1994-12-01,UT,0.009631503737917697
1994-12-01,VA,0.01420014925163437
1994-12-01,VT,0.009070833325850536
1994-12-01,WA,0.011524712296618524
1994-12-01,WI,0.009492601840028099
1994-12-01,WV,0.01340279266055196
1994-12-01,SC,0.016928290209926526
1994-12-01,NE,0.010497555044013148
1994-12-01,ND,0.00811279604382983
1994-12-01,IL,0.012782052112981196
1994-12-01,MI,0.010721922974467083
1994-12-01,ME,0.008555538032128206
1994-12-01,MD,0.014046479812972659
1994-12-01,MA,0.010342240664982068
1994-12-01,LA,0.018793771055416488
1994-12-01,KY,0.013393408574091792
1994-12-01,KS,0.012869562826200491
1994-12-01,IN,0.012256504769904447
1994-12-01,NC,0.015892547610712602
1994-12-01,MN,0.008994077357130363
1994-12-01,ID,0.009022902268817004
1994-12-01,HI,0.026395641766139514
1994-12-01,DE,0.01406518511742412
1994-12-01,CT,0.011945354148317863
1994-12-01,CO,0.010326533955999024
1994-12-01,CA,0.012856704764822374
1994-12-01,AZ,0.013790567200846808
1994-12-01,AR,0.014905709732626752
1994-12-01,AL,0.01652319491521472
1994-12-01,AK,0.004830302752908677
1994-12-01,IA,0.009726921987174194
1994-12-01,MO,0.013509296560544715
1995-01-01,CO,0.022966984237308953
1995-01-01,AZ,0.03189466927755068
1995-01-01,CT,0.027069465116834418
1995-01-01,AL,0.03517792504640764
1995-01-01,AK,0.01113482257492811
1995-01-01,AR,0.03072005762033278
1995-01-01,DE,0.026172692284387136
1995-01-01,WA,0.02778470861434572
1995-01-01,HI,0.05641782415995163
1995-01-01,MD,0.028538280280162934
1995-01-01,ME,0.019283753729320986
1995-01-01,MI,0.022454241780402274
1995-01-01,MN,0.016578566670806434
1995-01-01,MO,0.02476147876719615
1995-01-01,MS,0.03629634333806027
1995-01-01,MT,0.02129642516427836
1995-01-01,NC,0.03209395311711257
1995-01-01,ND,0.016495492592654815
1995-01-01,NE,0.023271161571721124
1995-01-01,NH,0.023606073382513366
1995-01-01,NM,0.027584559238678287
1995-01-01,NV,0.024572095780315616
1995-01-01,NY,0.024367533842167086
1995-01-01,MA,0.025814042404410195
1995-01-01,OH,0.02308805114377834
1995-01-01,OR,0.02728619626219558
1995-01-01,PA,0.024606426618537732
1995-01-01,RI,0.02704434768265285
1995-01-01,SC,0.03629960120668808
1995-01-01,SD,0.019578504918490724
1995-01-01,TN,0.029544318641400318
1995-01-01,TX,0.03953669614581677
1995-01-01,UT,0.02237863297287221
1995-01-01,VA,0.029338343902030245
1995-01-01,VT,0.022862776968905842
1995-01-01,WI,0.018449901226538647
1995-01-01,WV,0.02526457784641145
1995-01-01,WY,0.021348751340930717
1995-01-01,FL,0.046113800622140766
1995-01-01,OK,0.032942095932112905
1995-01-01,LA,0.040232896102481173
1995-01-01,NJ,0.026576211538514513
1995-01-01,IL,0.02340110720907726
1995-01-01,IA,0.01894658245597599
1995-01-01,KY,0.026446630912697573
1995-01-01,KS,0.027395897102587587
1995-01-01,IN,0.023879414325107342
1995-01-01,ID,0.022759934926818097
1995-02-01,NC,0.028976307165286392
1995-02-01,ND,0.017894053431478284
1995-02-01,NE,0.025455643922012123
1995-02-01,NH,0.017032333696393367
1995-02-01,NJ,0.023059028923580673
1995-02-01,NM,0.03230674660245619
1995-02-01,NV,0.029167621040762797
1995-02-01,NY,0.0187783688542225
1995-02-01,OH,0.021311060099181618
1995-02-01,OK,0.03267728335455464
1995-02-01,OR,0.029190861417722792
1995-02-01,PA,0.020205788140648905
1995-02-01,RI,0.020579901841015404
1995-02-01,SC,0.03490814462508682
1995-02-01,SD,0.020763047638082337
1995-02-01,TN,0.027716211509099194
1995-02-01,TX,0.03893396045930722
1995-02-01,UT,0.029157579523570003
1995-02-01,MT,0.022064093690305694
1995-02-01,MS,0.0349811253730525
1995-02-01,MI,0.019100502731122442
1995-02-01,MN,0.015931300023416785
1995-02-01,AR,0.032858913619247414
1995-02-01,AL,0.03341004039001208
1995-02-01,AK,0.011593465565748036
1995-02-01,CO,0.025315587801552734
1995-02-01,CT,0.0207272355343247
1995-02-01,DE,0.02317121740100541
1995-02-01,FL,0.04444244982772117
1995-02-01,HI,0.0536770270623114
1995-02-01,IA,0.01995871881634863
1995-02-01,ID,0.024841639724495785
1995-02-01,IL,0.023591145444394182
1995-02-01,IN,0.024012494874486236
1995-02-01,KS,0.028644874847959228
1995-02-01,KY,0.02597159068682597
1995-02-01,LA,0.0399712429692025
1995-02-01,MA,0.01946599183592191
1995-02-01,MD,0.023987552342683995
1995-02-01,ME,0.015903595880379633
1995-02-01,VA,0.02565368572104922
1995-02-01,MO,0.025085485523624423
1995-02-01,AZ,0.036770132874099574
1995-02-01,CA,0.03545296247143169
1995-02-01,WY,0.02366429512032983
1995-02-01,WV,0.022341836381422304
1995-02-01,WI,0.017508639445608078
1995-02-01,WA,0.027770669012461974
1995-02-01,VT,0.017164822026354436
1995-03-01,TX,0.040650191405322625
1995-03-01,MA,0.024057753200750636
1995-03-01,LA,0.04389586867790171
1995-03-01,KY,0.03484521694811437
1995-03-01,KS,0.03069085691790976
1995-03-01,IN,0.031546286342326174
1995-03-01,IL,0.031176031615687987
1995-03-01,ID,0.0237566350766054
1995-03-01,IA,0.025777244344658026
1995-03-01,HI,0.05096584281231972
1995-03-01,CT,0.026319952479488175
1995-03-01,DE,0.026272126670126208
1995-03-01,MD,0.031770831980412244
1995-03-01,CO,0.02620702857906033
1995-03-01,AZ,0.03468921453578427
1995-03-01,AR,0.038979415581588246
1995-03-01,AL,0.0428704824622353
1995-03-01,AK,0.011096219639321293
1995-03-01,FL,0.04979078956189841
1995-03-01,TN,0.03710201908357286
1995-03-01,ME,0.02058866093023921
1995-03-01,MN,0.022248712397652907
1995-03-01,UT,0.025149830498027465
1995-03-01,VT,0.02401231276492257
1995-03-01,WA,0.02581057467833826
1995-03-01,WI,0.024043145997104408
1995-03-01,WV,0.028827169164306964
1995-03-01,WY,0.022636467535818442
1995-03-01,SC,0.04122442844171924
1995-03-01,RI,0.025979930469336287
1995-03-01,PA,0.026844878835855797
1995-03-01,MI,0.025883974306792575
1995-03-01,OK,0.03525270938867943
1995-03-01,OR,0.027135788138484655
1995-03-01,NY,0.024781060217958874
1995-03-01,NV,0.02670706600933226
1995-03-01,NM,0.031204331672811416
1995-03-01,NJ,0.026220830564495864
1995-03-01,NH,0.023302431854032087
1995-03-01,NE,0.025830626732451203
1995-03-01,ND,0.019460404029070535
1995-03-01,NC,0.037377983060530556
1995-03-01,MT,0.02224352320081522
1995-03-01,MS,0.04343500317274824
1995-03-01,MO,0.03319291273143109
1995-03-01,OH,0.029010814581182157
1995-03-01,VA,0.03127528567327062
1995-04-01,AK,0.0169080345164077
1995-04-01,TN,0.037679040703543165
1995-04-01,AZ,0.035329493526767015
1995-04-01,NE,0.02651712552754443
1995-04-01,NH,0.022737811658384274
1995-04-01,NJ,0.030843295039100795
1995-04-01,NM,0.03066138427778715
1995-04-01,NV,0.02753326134389988
1995-04-01,NY,0.025358017748338648
1995-04-01,OH,0.028293487085465828
1995-04-01,AR,0.03975198909735835
1995-04-01,ND,0.02201021606320557
1995-04-01,PA,0.028373737519725887
1995-04-01,SC,0.0431359228900123
1995-04-01,WY,0.023517593677644232
1995-04-01,WV,0.031291447249837144
1995-04-01,WI,0.024177522197053
1995-04-01,WA,0.02693754224129094
1995-04-01,VT,0.022647492931836086
1995-04-01,VA,0.03599655813403681
1995-04-01,UT,0.02597619879622951
1995-04-01,TX,0.043139766631624124
1995-04-01,RI,0.027556793974416727
1995-04-01,NC,0.03890051970687676
1995-04-01,OR,0.026239062787814283
1995-04-01,HI,0.05076072444861876
1995-04-01,MT,0.02349715897245144
1995-04-01,CO,0.025681234942786513
1995-04-01,CT,0.02797976889211818
1995-04-01,DE,0.0327889726595932
1995-04-01,FL,0.048283712174424114
1995-04-01,IA,0.026903707068054283
1995-04-01,ID,0.024389393535428138
1995-04-01,IL,0.030711742361577487
1995-04-01,IN,0.03216414890657519
1995-04-01,SD,0.0247586669504559
1995-04-01,KY,0.035672927782030614
1995-04-01,LA,0.04617628440861479
1995-04-01,MA,0.024634225179049903
1995-04-01,MD,0.031282804634248415
1995-04-01,ME,0.02171103250243769
1995-04-01,MI,0.02422478530163379
1995-04-01,MN,0.023733796038167932
1995-04-01,MO,0.03283050873276627
1995-04-01,MS,0.043634777182625956
1995-04-01,KS,0.030930366150877922
1995-04-01,CA,0.033683987348099784
1995-05-01,MA,0.030973234263509685
1995-05-01,KS,0.03544660073058936
1995-05-01,KY,0.04005303017261892
1995-05-01,MO,0.039113520183896716
1995-05-01,ME,0.029278205044236647
1995-05-01,MI,0.031786462515847616
1995-05-01,MN,0.031671175900236735
1995-05-01,IN,0.037180936990387284
1995-05-01,MD,0.03772244989536284
1995-05-01,AL,0.0510493081849869
1995-05-01,IA,0.03571010880904667
1995-05-01,HI,0.047007304944334506
1995-05-01,FL,0.05777198089514207
1995-05-01,DE,0.03909231699890751
1995-05-01,CT,0.031629983392530064
1995-05-01,CO,0.02833457635883627
1995-05-01,CA,0.036220849478571425
1995-05-01,AZ,0.03842537242202796
1995-05-01,AR,0.04686989410219538
1995-05-01,AK,0.022687790019819833
1995-05-01,ID,0.027055776214780856
1995-05-01,VA,0.039392160091607335
1995-05-01,NC,0.043549072979994184
1995-05-01,OH,0.03535600387200712
1995-05-01,OK,0.04365437077994047
1995-05-01,OR,0.03009242306852748
1995-05-01,PA,0.03553622216126246
1995-05-01,RI,0.03147868651899601
1995-05-01,SC,0.04809842521149638
1995-05-01,SD,0.03058843993061167
1995-05-01,TN,0.0434491012216004
1995-05-01,TX,0.04907246818982208
1995-05-01,UT,0.028562105461027245
1995-05-01,VT,0.029534252137903866
1995-05-01,WA,0.03224641198339939
1995-05-01,WI,0.03281087439916132
1995-05-01,WV,0.03720844001680037
1995-05-01,WY,0.025714832479994777
1995-05-01,NY,0.0320415204081783
1995-05-01,NV,0.030892665149336848
1995-05-01,MT,0.028545323953185348
1995-05-01,NH,0.02972377066956133
1995-05-01,NE,0.03150512880651334
1995-05-01,NM,0.036699108795682424
1995-05-01,NJ,0.03576704560915159
1995-06-01,IA,0.044939637965050225
1995-06-01,HI,0.04328729150708076
1995-06-01,FL,0.0532019499973554
1995-06-01,DE,0.03434756014053777
1995-06-01,CT,0.03543797253315544
1995-06-01,CO,0.03228304440870613
1995-06-01,CA,0.03759607954090747
1995-06-01,AR,0.04665015138557592
1995-06-01,AL,0.0479148709385746
1995-06-01,AK,0.02334217883464251
1995-06-01,IN,0.045252046774516434
1995-06-01,WY,0.031231075373347194
1995-06-01,WV,0.03866331754370753
1995-06-01,WI,0.040738306426576526
1995-06-01,WA,0.03283205038824482
1995-06-01,VT,0.033950548970022296
1995-06-01,VA,0.04089090308334865
1995-06-01,UT,0.030418732440432784
1995-06-01,SD,0.03895936259801945
1995-06-01,SC,0.04695303589418686
1995-06-01,ID,0.028521882436363638
1995-06-01,IL,0.04492315583186589
1995-06-01,PA,0.03966509336068472
1995-06-01,NJ,0.03774095981837493
1995-06-01,NC,0.04583243049023914
1995-06-01,ND,0.04001293569121402
1995-06-01,NE,0.04062160888376271
1995-06-01,NH,0.03437556084400462
1995-06-01,NM,0.04065926184796558
1995-06-01,NV,0.032082080520691246
1995-06-01,NY,0.037356624471675155
1995-06-01,OH,0.04273627179592348
1995-06-01,OR,0.03211914343291492
1995-06-01,MN,0.04216046242163308
1995-06-01,RI,0.03487906692714743
1995-06-01,MI,0.038261613628109134
1995-06-01,ME,0.03371227205902373
1995-06-01,MD,0.03963163747440414
1995-06-01,MA,0.03406694705392258
1995-06-01,LA,0.05071625893723516
1995-06-01,KS,0.04372939788503106
1995-06-01,MT,0.032912323247433074
1995-06-01,MS,0.04936996470493477
1995-07-01,OH,0.04355811668558232
1995-07-01,NH,0.036381696790618936
1995-07-01,OK,0.048760737643699564
1995-07-01,MO,0.04716244945097264
1995-07-01,MS,0.04807533569978145
1995-07-01,MT,0.034277532926716696
1995-07-01,NC,0.04559047869095606
1995-07-01,NY,0.03784307434288633
1995-07-01,NV,0.039592174864564456
1995-07-01,ND,0.037083238930853385
1995-07-01,NJ,0.040507627609887006
1995-07-01,NE,0.04303781054955067
1995-07-01,NM,0.03967277329935373
1995-07-01,UT,0.03681947409109767
1995-07-01,PA,0.0397739718875333
1995-07-01,RI,0.03813585322676842
1995-07-01,SC,0.047562488533764706
1995-07-01,SD,0.03882922958022552
1995-07-01,TN,0.0456593868195997
1995-07-01,TX,0.04958766636512619
1995-07-01,MN,0.03758801162131203
1995-07-01,VT,0.03658887906291233
1995-07-01,WA,0.03594732918123177
1995-07-01,WI,0.03816702800074053
1995-07-01,WY,0.033786204204815824
1995-07-01,OR,0.034710193911646474
1995-07-01,MI,0.039244556604626515
1995-07-01,AR,0.04778860280145229
1995-07-01,MD,0.043445059233927184
1995-07-01,ME,0.034943101334303804
1995-07-01,AK,0.026188862376231917
1995-07-01,AL,0.04941439458044527
1995-07-01,CO,0.034070908774023426
1995-07-01,CT,0.038088930442373735
1995-07-01,DE,0.04209158560908354
1995-07-01,FL,0.05165847635148219
1995-07-01,CA,0.040360680944887116
1995-07-01,IA,0.04205032509765449
1995-07-01,ID,0.0325543497456122
1995-07-01,IL,0.0450683208248475
1995-07-01,IN,0.04365443943560546
1995-07-01,KS,0.04677078631802035
1995-07-01,KY,0.045666740005741495
1995-07-01,LA,0.05218859930630037
1995-07-01,HI,0.04036946596862061
1995-07-01,MA,0.038251478043531156
1995-08-01,KS,0.044544841300208735
1995-08-01,KY,0.043730931258020425
1995-08-01,LA,0.04968281014770181
1995-08-01,MI,0.03596540386557587
1995-08-01,MD,0.03982169654585688
1995-08-01,ME,0.031401440232992614
1995-08-01,IN,0.04190494905456468
1995-08-01,MA,0.029392663859213953
1995-08-01,IL,0.043321118138150615
1995-08-01,AZ,0.04322332414197994
1995-08-01,IA,0.04316082110316127
1995-08-01,HI,0.03859424997823095
1995-08-01,DE,0.03274297796338195
1995-08-01,CT,0.033571609703512424
1995-08-01,CO,0.03471558441767144
1995-08-01,CA,0.03440305092984808
1995-08-01,MO,0.044515632193140975
1995-08-01,AR,0.04646377137385778
1995-08-01,AL,0.04514842280318194
1995-08-01,AK,0.021688263456425345
1995-08-01,ID,0.029278034718296313
1995-08-01,MS,0.04680390757748848
1995-08-01,NC,0.04402578206005359
1995-08-01,WY,0.032586368410252683
1995-08-01,WV,0.03945913378463915
1995-08-01,WI,0.03660357984547178
1995-08-01,WA,0.029535921232319476
1995-08-01,VA,0.040137887271214694
1995-08-01,UT,0.03627551564726463
1995-08-01,TX,0.04834675521652964
1995-08-01,TN,0.043947000150064856
1995-08-01,SD,0.03897141301695128
1995-08-01,MT,0.03346174741844091
1995-08-01,SC,0.046707712360766235
1995-08-01,PA,0.03620682746122446
1995-08-01,OR,0.029630619794949437
1995-08-01,OK,0.045884182502972985
1995-08-01,NV,0.03420627556451025
1995-08-01,NM,0.03783453212917472
1995-08-01,NJ,0.03505562184988041
1995-08-01,NH,0.029274721204794924
1995-08-01,NE,0.042555355107033295
1995-08-01,ND,0.036441851548282
1995-08-01,RI,0.03254988318066837
1995-09-01,VA,0.02911258501310183
1995-09-01,VT,0.023156163551465003
1995-09-01,MI,0.024738769431185765
