date,state,Disaster_Prob,y_data
1993-12-01,NM,0.024882051691850725,0.0
1993-12-01,NJ,0.02303912139432542,0.0
1993-12-01,NH,0.017278223007568757,0.0
1993-12-01,NE,0.02206626244041629,0.0
1993-12-01,ND,0.015781197233914523,0.0
1993-12-01,NC,0.02932788779529533,0.0
1993-12-01,MS,0.03167411815049822,0.0
1993-12-01,MO,0.02452377166724605,1.0
1993-12-01,WA,0.022320964893298077,0.0
1993-12-01,WI,0.0177221913835609,0.0
1993-12-01,MT,0.0197052211244042,0.0
1993-12-01,WY,0.01947092213791728,0.0
1993-12-01,WV,0.023612536640183195,0.0
1994-01-01,ND,0.02176701180996769,0.0
1994-01-01,NC,0.04938897184532678,0.0
1994-01-01,MT,0.03184762860979852,0.0
1994-01-01,MS,0.05392005783431229,0.0
1994-01-01,MO,0.038405207249158434,0.0
1994-01-01,MN,0.02109940786913155,0.0
1994-01-01,MI,0.027322745440954907,0.0
1994-01-01,ME,0.023612789228801927,0.0
1994-01-01,MD,0.037697179558671,0.0
1994-01-01,MA,0.02749506638352684,0.0
1994-01-01,LA,0.059704604800951515,0.0
1994-01-01,KY,0.038824515881923136,0.0
1994-01-01,KS,0.04303940855389078,0.0
1994-01-01,IN,0.034242377814647916,0.0
1994-01-01,IL,0.03304382313910098,0.0
1994-01-01,ID,0.03874500785571111,0.0
1994-01-01,IA,0.02799448322910825,0.0
1994-01-01,AL,0.053724665301079305,0.0
1994-01-01,FL,0.07412226771273943,0.0
1994-01-01,DE,0.032130022515626425,0.0
1994-01-01,CT,0.032174263319458635,0.0
1994-01-01,CO,0.03904261550139514,0.0
1994-01-01,CA,0.05580281604050687,1.0
1994-01-01,AZ,0.05448447334648361,0.0
1994-01-01,AR,0.04874617887857147,0.0
1994-01-01,NE,0.03454928672073837,0.0
1994-01-01,NH,0.023819877490352463,0.0
1994-01-01,HI,0.09895190362608124,0.0
1994-01-01,NM,0.047037780505992936,0.0
1994-01-01,NJ,0.032102448105669076,0.0
1994-01-01,WY,0.03652635431048912,0.0
1994-01-01,WV,0.03401155271060156,0.0
1994-01-01,WI,0.024020952767959153,0.0
1994-01-01,WA,0.04712765578687906,0.0
1994-01-01,VT,0.021997854524300996,0.0
1994-01-01,VA,0.040059594974334416,0.0
1994-01-01,UT,0.041445875850672796,0.0
1994-01-01,TX,0.061045495987210166,0.0
1994-01-01,AK,0.020737701713204198,0.0
1994-01-01,SD,0.026609161141869824,0.0
1994-01-01,NV,0.04297105208164088,0.0
1994-01-01,NY,0.02635322982538836,0.0
1994-01-01,OH,0.033704160546320173,0.0
1994-01-01,OK,0.048822645219324626,0.0
1994-01-01,TN,0.04458015075378793,0.0
1994-01-01,PA,0.03113393819021283,0.0
1994-01-01,RI,0.03188311787270254,0.0
1994-01-01,SC,0.05502768966760794,0.0
1994-01-01,OR,0.046512460064881495,0.0
1994-02-01,LA,0.06458283206280835,1.0
1994-02-01,HI,0.09206134424215447,0.0
1994-02-01,KY,0.04832708536645994,0.0
1994-02-01,KS,0.0416806854688144,0.0
1994-02-01,IN,0.03740027833461056,0.0
1994-02-01,IL,0.037301262318785416,0.0
1994-02-01,ID,0.03699868023886975,0.0
1994-02-01,IA,0.03139976404385502,0.0
1994-02-01,FL,0.08334616220855348,0.0
1994-02-01,CA,0.05453081707117419,0.0
1994-02-01,CT,0.033674156542182455,0.0
1994-02-01,CO,0.03775483910086997,0.0
1994-02-01,MA,0.028957821512210668,0.0
1994-02-01,AZ,0.05516472324673098,0.0
1994-02-01,AR,0.05448518589838175,1.0
1994-02-01,AL,0.06282477823438415,0.0
1994-02-01,AK,0.020748190567622952,0.0
1994-02-01,WA,0.0420531505947898,0.0
1994-02-01,WI,0.02661216821993779,0.0
1994-02-01,WV,0.04243165592517753,0.0
1994-02-01,WY,0.031796555475009064,0.0
1994-02-01,DE,0.03722855637288589,0.0
1994-02-01,VT,0.027183878358065426,0.0
1994-02-01,MO,0.04220355934924921,0.0
1994-02-01,ME,0.02781405726396901,0.0
1994-02-01,TN,0.05205331772555403,1.0
1994-02-01,TX,0.06119897275566847,0.0
1994-02-01,UT,0.038549672010795406,0.0
1994-02-01,VA,0.04772150046282864,0.0
1994-02-01,SD,0.028716414061887355,0.0
1994-02-01,SC,0.06334473809781832,0.0
1994-02-01,RI,0.033418772043477846,0.0
1994-02-01,PA,0.03433041900530192,0.0
