date,state,ave_temp,ave_temp_uncertainty,disaster_occurrence,month,fitted_temp,error,mean,std,anomaly
1881-11-01,AL,12.025,0.769,0.0,11,12.060279171623137,-0.03527917162313621,1.7316722949962422,1.77080866923193,0
1881-12-01,AL,10.33,1.103,0.0,12,6.9397389759358905,3.3902610240641096,2.287098325705195,2.012074788020232,1
1882-01-01,AL,10.241,1.026,0.0,1,7.197631810155741,3.0433681898442586,2.132783347428411,1.885591412394333,1
1882-02-01,AL,12.231,0.583,0.0,2,9.422687454281647,2.808312545718353,3.080647253208907,0.2927598064730367,1
1882-03-01,AL,15.304,0.715,0.0,3,12.85407882650002,2.4499211734999804,2.767200636354197,0.2988519401317986,1
1882-04-01,AL,18.579,0.5579999999999999,0.0,4,16.879927824888554,1.6990721751114464,2.319101964776593,0.5660731392445485,1
1882-05-01,AL,20.043,0.609,0.0,5,21.205753113873705,-1.1627531138737055,0.9954134115792405,1.9063592574025419,0
1882-06-01,AL,25.53,0.486,0.0,6,23.03491265295059,2.4950873470494095,1.0104688027623834,1.9236892063686657,1
1882-07-01,AL,25.0,0.535,0.0,7,25.66256982173556,-0.6625698217355591,0.2232548038133816,1.9832960343360535,0
1882-08-01,AL,25.164,0.604,0.0,8,24.260228341155063,0.9037716588449385,0.9120963947195962,1.578845044586449,0
1882-09-01,AL,22.526,0.31,0.0,9,22.11559432097017,0.4104056790298287,0.21720250537973604,0.8008445593109792,0
1882-10-01,AL,19.347,0.305,0.0,10,16.839805042502988,2.5071949574970134,1.2737907651239269,1.0962741098065918,1
1882-11-01,AL,11.315,0.7759999999999999,0.0,11,12.923458524981331,-1.608458524981332,0.4363807038485034,2.0579496892282503,0
1882-12-01,AL,5.988,0.402,0.0,12,8.597158777607389,-2.609158777607388,-0.5701407816972356,2.7116132998075133,0
1883-01-01,AL,7.29,0.4970000000000001,0.0,1,6.975328223119502,0.3146717768804983,-1.3009818419027406,1.485968610306711,0
1883-02-01,AL,11.342,1.1840000000000002,0.0,2,9.163189794868845,2.178810205131155,-0.038558931865244915,2.4134499570360317,0
1883-03-01,AL,11.311,0.7440000000000001,0.0,3,13.58285916682959,-2.2718591668295893,0.07387427172735468,2.2350843481831317,0
1883-04-01,AL,17.732,0.4320000000000001,0.0,4,16.2251899519657,1.5068100480342999,0.47125369544528856,2.3992492959606815,0
1883-05-01,AL,20.327,0.473,0.0,5,21.446688737739585,-1.1196887377395832,-0.6282459521782909,1.9366781527786354,0
1883-06-01,AL,25.421,0.51,0.0,6,24.434146182032165,0.9868538179678339,0.45799170942085016,1.3908254079180327,0
1883-07-01,AL,26.992,0.797,0.0,7,26.564750315034818,0.427249684965183,0.09813825506447789,1.091153579804382,0
1883-08-01,AL,25.57,0.454,0.0,8,26.02286991217094,-0.4528699121709394,0.3204111969206925,0.7257836810488166,0
1883-09-01,AL,22.781,0.355,0.0,9,22.679142600290177,0.10185739970982155,0.02541239083468838,0.4450118041716093,0
1883-10-01,AL,19.751,0.644,0.0,10,16.937806698904534,2.813193301095467,0.820726929544783,1.7476762511851978,1
1883-11-01,AL,12.66,0.505,0.0,11,12.404280022714456,0.2557199772855441,1.0569235593636108,1.5229185721786291,0
1883-12-01,AL,9.708,0.916,0.0,12,8.153910299643126,1.554089700356874,1.5410009929126283,1.2787869002287438,1
1884-01-01,AL,2.954,0.495,0.0,1,8.10270214441467,-5.148702144414669,-1.1129641555907501,3.554831475650335,0
1884-02-01,AL,11.161,0.53,0.0,2,6.935887140802453,4.225112859197546,0.21016680504658383,4.829254444724427,0
1884-03-01,AL,13.634,0.642,0.0,3,12.268780599189972,1.3652194008100285,0.14721003853096862,4.804140093235814,0
1884-04-01,AL,15.880999999999998,0.6409999999999999,0.0,4,16.973572452891126,-1.0925724528911278,1.4992532690388156,2.661375223070782,0
1884-05-01,AL,21.887,0.435,0.0,5,20.673343712670505,1.2136562873294956,0.4954344117494654,1.3773406245192508,0
1884-06-01,AL,23.295,0.475,0.0,6,25.221737222630743,-1.9267372226307415,-0.6018844627307912,1.6266833979344746,0
1884-07-01,AL,26.295,0.282,0.0,7,25.871743857256924,0.4232561427430781,-0.09660826418605595,1.6334662838711405,0
1884-08-01,AL,25.048,0.468,0.0,8,25.60881015585491,-0.560810155854913,-0.6880970785808588,1.1801562078165262,0
1884-09-01,AL,24.319000000000003,0.495,0.0,9,22.56854681400227,1.7504531859977313,0.5376330576286321,1.1598690089151802,1
1884-10-01,AL,19.815,0.721,0.0,10,18.174656800941275,1.6403431990587265,0.9433287430671816,1.3037854205135613,1
1884-11-01,AL,10.54,0.6709999999999999,0.0,11,12.942842146416663,-2.4028421464166634,0.32931807954659814,2.3667605872917328,0
1884-12-01,AL,8.341999999999999,1.134,0.0,12,7.691857789419618,0.6501422105803805,-0.03745224559251881,2.1074692255372036,0
1885-01-01,AL,5.559,0.753,0.0,1,6.827790975531236,-1.2687909755312354,-1.0071636371225061,1.5432158044710242,0
1885-02-01,AL,5.73,0.507,0.0,2,8.527753931688581,-2.7977539316885807,-1.138800898879812,1.7276197547461183,0
1885-03-01,AL,9.543,0.409,0.0,3,10.368007038051639,-0.8250070380516394,-1.6305173150904853,1.0349236856583233,0
1885-04-01,AL,17.256,0.531,0.0,4,14.852021863806266,2.403978136193734,-0.4062609445154954,2.6260265315962643,0
1885-05-01,AL,20.285,0.5,0.0,5,21.700461611417452,-1.4154616114174523,0.05450316224154742,2.0560115857462327,0
1885-06-01,AL,25.343000000000004,0.391,0.0,6,25.288350202036646,0.054649797963357116,0.3477221075798796,1.9265120114875722,0
1885-07-01,AL,26.377,0.5579999999999999,0.0,7,27.875768045123714,-1.4987680451237146,-0.9531932861926032,0.8738110506195397,0
1885-08-01,AL,25.85,0.665,0.0,8,26.61615482988868,-0.7661548298886771,-0.7367576923496783,0.7771260467754251,0
1885-09-01,AL,22.886,0.319,0.0,9,23.5656460708075,-0.6796460708075003,-0.981522981939964,0.4500308688193221,0
1885-10-01,AL,14.587,0.56,0.0,10,17.546566395955086,-2.959566395955086,-1.4684557655504211,1.292063901449401,0
1885-11-01,AL,10.908,0.7979999999999999,0.0,11,9.726873782453481,1.1811262175465185,-0.8193620830720226,2.073879035271555,0
1885-12-01,AL,6.718,1.002,0.0,12,7.174582476453272,-0.45658247645327243,-0.7450075516206134,2.0853598245543896,0
1886-01-01,AL,3.043,1.073,0.0,1,6.307322530734233,-3.2643225307342325,-0.8465929298803289,2.248240369429917,0
1886-02-01,AL,6.468999999999999,1.161,0.0,2,7.479195029200973,-1.0101950292009736,-1.5770333454628263,1.4872223474283188,0
1886-03-01,AL,11.603,0.5329999999999999,0.0,3,11.252210473839055,0.35078952616094483,-1.3079093445914205,1.8258516249050416,0
1886-04-01,AL,17.047,0.317,0.0,4,17.140943766560685,-0.0939437665606846,-0.2511164232002378,0.6939720260785985,0
1886-05-01,AL,21.109,0.825,0.0,5,22.301331822918378,-1.1923318229183764,-0.3118286877727054,0.7942992217449519,0
1886-06-01,AL,24.37,0.423,0.0,6,26.02918607541228,-1.6591860754122791,-0.9818205549637801,0.803574586959118,0
1886-07-01,AL,25.621,0.647,0.0,7,27.104154707834105,-1.4831547078341067,-1.4448908687215873,0.23576750052857148,0
1886-08-01,AL,25.918000000000003,0.38,0.0,8,25.684433534383704,0.233566465616299,-0.969591439210029,1.0456760820408395,0
1886-09-01,AL,23.842,0.385,0.0,9,22.985776286383395,0.856223713616604,-0.13112150953373458,1.2115778303936746,0
1886-10-01,AL,17.235,0.726,0.0,10,17.439881186204584,-0.2048811862045845,0.29496966434277283,0.5332107151177509,0
1886-11-01,AL,10.784,0.662,0.0,11,11.270411728160095,-0.48641172816009437,0.054976933083975034,0.7080340133063765,0
1886-12-01,AL,5.594999999999999,1.217,0.0,12,7.272669731473417,-1.6776697314734186,-0.7896542152793659,0.7818206503184378,0
1887-01-01,AL,5.473,1.052,0.0,1,5.218194707053325,0.2548052929466751,-0.6364253888956126,0.9749323072948073,0
1887-02-01,AL,13.284,1.06,0.0,2,8.251558375215717,5.032441624784283,1.2031923954191799,3.454124661248731,1
1887-03-01,AL,12.501,0.706,0.0,3,14.405209220868885,-1.9042092208688857,1.1276792322873577,3.5497482902468125,0
1887-04-01,AL,17.340999999999998,0.563,0.0,4,17.417648891090135,-0.07664889109013728,1.0171945042750867,3.595365248318058,0
1887-05-01,AL,22.59,0.5770000000000001,0.0,5,21.54093243932008,1.0490675606799194,-0.31059685042636787,1.4904729695190289,0
1887-06-01,AL,24.761,0.429,0.0,6,25.21015461861176,-0.449154618611761,0.17442135032600703,0.7800286047471698,0
1887-07-01,AL,26.511,0.769,0.0,7,25.99538396558054,0.5156160344194589,0.3718429921625391,0.7593882013766771,0
1887-08-01,AL,25.923,0.562,0.0,8,25.189799902618155,0.7332000973818431,0.26655383772984703,0.6292969505510405,1
1887-09-01,AL,22.985,0.482,0.0,9,22.514442329127228,0.4705576708727719,0.573124600891358,0.14044816646632746,1
1887-10-01,AL,15.777,0.457,0.0,10,16.778359629611924,-1.0013596296119243,0.06746604621423025,0.9348991951164775,0
1887-11-01,AL,11.135,0.8740000000000001,0.0,11,10.277446101273268,0.8575538987267315,0.10891731332919304,0.9808046123531285,0
1887-12-01,AL,6.536999999999999,0.737,0.0,12,7.297141488088233,-0.7601414880882338,-0.30131573965780883,1.0108316759119873,0
1888-01-01,AL,7.412999999999999,1.074,0.0,1,6.227711207758581,1.1852887922414181,0.4275670676266386,1.0415571276196862,1
1888-02-01,AL,10.032,1.167,0.0,2,10.16561981419919,-0.13361981419918934,0.09717582998466501,0.9930381241102602,0
1888-03-01,AL,11.43,0.812,0.0,3,12.947335132181255,-1.5173351321812554,-0.1552220513796755,1.3514414570020117,0
1888-04-01,AL,18.27,0.809,0.0,4,16.707678296388643,1.5623217036113566,-0.02954441425636271,1.5424640427626997,1
1888-05-01,AL,21.046,0.42,0.0,5,21.94580864983231,-0.899808649832309,-0.2849406928007359,1.6293000061373106,0
1888-06-01,AL,24.664,0.546,0.0,6,24.68810247266478,-0.024102472664779384,0.21280352703808939,1.2480443937851076,0
1888-07-01,AL,26.865,0.412,0.0,7,26.183003484506607,0.6819965154933918,-0.08063820233456553,0.792416627671078,0
1888-08-01,AL,26.016,0.579,0.0,8,25.676176730657627,0.3398232693423715,0.332572437390328,0.353105332999042,0
1888-09-01,AL,21.591,0.369,0.0,9,22.86770715255758,-1.2767071525575773,-0.08496245590727132,1.046165474048367,0
1888-10-01,AL,15.959,0.626,0.0,10,16.188599196858597,-0.2295991968585973,-0.3888276933579344,0.8199438619838249,0
1888-11-01,AL,11.874,0.454,0.0,11,10.5381501918176,1.3358498081824006,-0.05681884707792465,1.3148206171300867,1
1888-12-01,AL,7.074,0.81,0.0,12,7.730178789174225,-0.6561787891742252,0.15002394071652603,1.0488707156310086,0
1889-01-01,AL,7.109,0.6409999999999999,0.0,1,6.672455244112406,0.4365447558875939,0.37207192496525643,0.9975780884807339,0
1889-02-01,AL,7.075,0.6579999999999999,0.0,2,9.867239928839659,-2.792239928839659,-1.00395798737543,1.6422470621402494,0
1889-03-01,AL,11.861,0.6940000000000001,0.0,3,11.376006358261659,0.4849936417383418,-0.6235671770712411,1.8782819148977632,0
1889-04-01,AL,17.199,0.617,0.0,4,16.782305132805202,0.4166948671947992,-0.630183806635506,1.8727069144212725,0
1889-05-01,AL,20.177,0.487,0.0,5,21.439184590126718,-1.2621845901267186,-0.12016536039785919,0.9896070540642764,0
1889-06-01,AL,23.642,0.486,0.0,6,24.545701669446252,-0.903701669446253,-0.5830637974593907,0.8841750628513044,0
1889-07-01,AL,26.318,0.5429999999999999,0.0,7,26.13087302797602,0.18712697202398232,-0.6595864291829964,0.7548643513522005,0
1889-08-01,AL,24.644,0.569,0.0,8,25.864231125967258,-1.2202311259672598,-0.6456019411298435,0.7383263548817669,0
1889-09-01,AL,22.186,0.5489999999999999,0.0,9,22.545269964855642,-0.3592699648556419,-0.4641247062663065,0.7095139826617004,0
1889-10-01,AL,15.684,0.375,0.0,10,16.882565723206422,-1.198565723206423,-0.9260222713431082,0.4909414222702181,0
1889-11-01,AL,10.697,0.737,0.0,11,10.918357933059989,-0.22135793305998952,-0.5930645403740181,0.5288938399498945,0
1889-12-01,AL,13.916,0.954,0.0,12,7.377970384593903,6.5380296154060975,1.7060353197132283,4.213058321633694,1
1890-01-01,AL,12.654000000000002,0.503,0.0,1,10.00521251205917,2.6487874879408313,2.9884863900956464,3.3924735099457104,0
1890-02-01,AL,13.467,0.8759999999999999,0.0,2,12.605968843270219,0.8610311567297817,3.3492827533589034,2.9026019512857864,0
1890-03-01,AL,11.15,0.959,0.0,3,14.21174334628585,-3.0617433462858497,0.14935843279492111,2.92102707136684,0
1890-04-01,AL,17.470000000000002,0.6759999999999999,0.0,4,15.3129041236752,2.157095876324803,-0.014538771077088342,2.717358594614356,0
1890-05-01,AL,20.675,0.6990000000000001,0.0,5,19.175709481981986,1.4992905180180145,0.1982143493523226,2.842300143434373,0
1890-06-01,AL,25.872,0.637,0.0,6,22.364025931253373,3.507974068746627,2.3881201543631483,1.0240759564232331,1
1890-07-01,AL,26.126,0.472,0.0,7,25.50347243796098,0.6225275620390214,1.8765973829345544,1.4792635797931752,0
1890-08-01,AL,24.77,0.363,0.0,8,24.81895131030829,-0.04895131030828992,1.3605167734924528,1.8898149632192458,0
1890-09-01,AL,22.59,0.381,0.0,9,22.219700227437553,0.37029977256244706,0.3146253414310595,0.33918387448908627,1
1890-10-01,AL,16.186999999999998,0.458,0.0,10,16.88272961443825,-0.6957296144382532,-0.12479371739469869,0.5370462889934509,0
1890-11-01,AL,13.309,0.7809999999999999,0.0,11,11.29260141579952,2.016398584200479,0.5636562474415575,1.366363745949801,1
1890-12-01,AL,8.530999999999999,0.625,0.0,12,9.576305236015447,-1.045305236015448,0.09178791124892587,1.675901387501488,0
1891-01-01,AL,6.735,0.67,0.0,1,7.94888688893473,-1.2138868889347298,-0.08093118024989969,1.8182956440200335,0
1891-02-01,AL,12.103,0.7070000000000001,0.0,2,9.563862143342519,2.539137856657481,0.09331524390243444,2.11982101443095,1
1891-03-01,AL,10.916,0.271,0.0,3,12.979139229160076,-2.0631392291600754,-0.24596275381244137,2.449060318198467,0
1891-04-01,AL,17.028000000000002,0.231,0.0,4,16.202750533415156,0.8252494665848467,0.43374936469408415,2.3259821239630294,0
1891-05-01,AL,20.199,0.289,0.0,5,20.563443153001657,-0.3644431530016554,-0.5341109718589614,1.451649989148031,0
1891-06-01,AL,25.84,0.262,0.0,6,23.951306795345253,1.8886932046547464,0.7831665060793126,1.1271575281307606,1
1891-07-01,AL,25.057,0.341,0.0,7,26.592166001959907,-1.535166001959908,-0.0036386501022723414,1.7402120226179931,0
1891-08-01,AL,25.266,0.461,0.0,8,24.96729353952193,0.29870646047806915,0.21741122105763586,1.7133766817732092,0
1891-09-01,AL,22.688,0.484,0.0,9,22.637420362926864,0.05057963707313462,-0.3952933014695681,0.9949241479205737,0
1891-10-01,AL,15.369000000000002,0.482,0.0,10,16.909819283575636,-1.540819283575635,-0.3971777286748104,0.9981626794741958,0
1891-11-01,AL,10.725,0.657,0.0,11,10.998898499546057,-0.27389849954605694,-0.5880460486828524,0.840924576363348,0
1891-12-01,AL,9.173,0.512,0.0,12,7.731712353556665,1.4412876464433353,-0.12447671222611885,1.4966581401278902,0
1892-01-01,AL,4.204,0.721,0.0,1,7.799431887963887,-3.595431887963887,-0.8093475803555362,2.560696234557016,0
1892-02-01,AL,10.536,0.59,0.0,2,8.830472194967461,1.7055278050325384,-0.14953881216267106,2.9871541695640276,0
1892-03-01,AL,10.364,0.765,0.0,3,12.431184670475393,-2.067184670475392,-1.3190295844689135,2.7285244072998642,0
1892-04-01,AL,17.373,0.331,0.0,4,16.437260670914743,0.9357393290852585,0.19136082121413503,1.9934679274943192,0
1892-05-01,AL,20.958,0.466,0.0,5,21.32492547732605,-0.36692547732605263,-0.499456939572062,1.5058424811871927,0
1892-06-01,AL,24.94,0.343,0.0,6,25.099217883249842,-0.1592178832498412,0.13653198950312154,0.6998820542709834,0
1892-07-01,AL,25.185,0.41,0.0,7,26.510583224907663,-1.325583224907664,-0.617242195161186,0.6221702917817805,0
1892-08-01,AL,25.38,0.318,0.0,8,25.15916833140281,0.22083166859718872,-0.4213231465201055,0.8058375347976515,0
1892-09-01,AL,21.54,0.149,0.0,9,22.635651423917167,-1.0956514239171682,-0.7334676600758812,0.8344055158050879,0
1892-10-01,AL,17.241,0.287,0.0,10,16.075203681147176,1.1657963188528235,0.09699218784428136,1.1357986776117528,1
1892-11-01,AL,10.98,0.621,0.0,11,11.557681317572808,-0.5776813175728073,-0.16917880754571732,1.1847751680566094,0
1892-12-01,AL,7.250999999999999,0.6940000000000001,0.0,12,8.18960408574878,-0.9386040857487812,-0.11682969482292165,1.1253503584951319,0
1893-01-01,AL,3.814,0.643,0.0,1,6.525036597620731,-2.7110365976207307,-1.4091073336474398,1.1418542671634337,0
1893-02-01,AL,10.588,0.518,0.0,2,8.509610758026271,2.0783892419737278,-0.5237504804652614,2.421513494409269,0
1893-03-01,AL,11.505999999999998,0.441,0.0,3,12.223183258643969,-0.7171832586439706,-0.44994353809699117,2.4058704805999347,0
1893-04-01,AL,18.687,0.401,0.0,4,17.247726069262626,1.4392739307373752,0.9334933046890441,1.4648095210015288,0
1893-05-01,AL,20.71,0.409,0.0,5,22.230887921422728,-1.5208879214227267,-0.2662657497764407,1.5307300537973132,0
1893-06-01,AL,24.41,0.439,0.0,6,25.115730406820873,-0.705730406820873,-0.2624481325020748,1.52905654859125,0
1893-07-01,AL,27.048,0.434,0.0,7,26.033166830746765,1.014833169253233,-0.4039283863301222,1.294520647615871,0
1893-08-01,AL,25.59,0.445,0.0,8,25.747044651054285,-0.1570446510542851,0.050686037126025006,0.8788906552791419,0
1893-09-01,AL,23.031,0.402,0.0,9,22.451534668580287,0.579465331419712,0.4790846165395533,0.5923526165823333,0
1893-10-01,AL,16.358,0.356,0.0,10,16.705372151982417,-0.347372151982416,0.025016176127670302,0.4895064236098462,0
1893-11-01,AL,11.087,0.462,0.0,11,10.867993885723575,0.21900611427642502,0.15036643123790702,0.4672156726024828,0
1893-12-01,AL,8.721,0.506,0.0,12,7.5869476892161405,1.1340523107838596,0.3352287576926229,0.7475194892793405,1
1894-01-01,AL,8.96,0.733,0.0,1,6.735609252459431,2.2243907475405695,1.192483057533618,1.0039683739825516,1
1894-02-01,AL,7.997999999999998,0.561,0.0,2,11.029334053788439,-3.0313340537884406,0.10903633484532953,2.7737436994111406,0
1894-03-01,AL,14.205,0.6409999999999999,0.0,3,11.080902857328518,3.1240971426714825,0.7723846121412038,3.3246916648790057,0
1894-04-01,AL,17.5,0.29,0.0,4,17.947079710073197,-0.44707971007319713,-0.11810554039671839,3.090873874298922,0
1894-05-01,AL,21.311,0.374,0.0,5,20.940752948198984,0.3702470518010159,1.0157548281331004,1.871052176015842,0
1894-06-01,AL,24.561,0.291,0.0,6,24.634050027343,-0.07305002734300103,-0.04996089520506075,0.40915228208575355,0
1894-07-01,AL,25.19100000000001,0.192,0.0,7,25.80225516035175,-0.6112551603517389,-0.104686045297908,0.49151528596686694,0
1894-08-01,AL,25.261,0.465,0.0,8,24.626562554604856,0.6344374453951431,-0.016622580766532263,0.6247604017128011,1
1894-09-01,AL,23.367,0.334,0.0,9,22.26459807114605,1.1024019288539506,0.37519473796578495,0.8857540521287948,1
1894-10-01,AL,16.846999999999998,0.276,0.0,10,16.932107261650447,-0.08510726165044957,0.5505773708662147,0.5981796581780222,0
1894-11-01,AL,10.345999999999998,0.632,0.0,11,11.525346346259532,-1.1793463462595337,-0.054017226352010894,1.1411918070450975,0
1894-12-01,AL,8.594,0.586,0.0,12,7.8640502717058745,0.729949728294125,-0.17816795987195277,0.9580438900392185,0
1895-01-01,AL,5.891,0.675,0.0,1,7.172205238284275,-1.281205238284275,-0.5768672854165612,1.1328820940255797,0
1895-02-01,AL,2.6010000000000004,0.5820000000000001,0.0,2,9.261281015881584,-6.6602810158815835,-2.403845508623911,3.820879283029105,0
1895-03-01,AL,12.124,0.351,0.0,3,8.79488538571568,3.32911461428432,-1.5374572132938462,4.999625492976099,0
1895-04-01,AL,16.69,0.29,0.0,4,16.908452367818754,-0.21845236781875244,-1.1832062564720054,5.064096050950056,0
1895-05-01,AL,20.409,0.315,0.0,5,21.449401596364567,-1.0404015963645676,0.690086883367,2.322122015956439,0
1895-06-01,AL,24.956,0.286,0.0,6,25.55998078663869,-0.6039807866386901,-0.6209449169406701,0.4112371212139108,0
1895-07-01,AL,25.832,0.304,0.0,7,27.243615812643693,-1.4116158126436922,-1.01866606521565,0.4042559941338289,0
1895-08-01,AL,25.924,0.115,0.0,8,26.15491038310192,-0.23091038310192147,-0.7488356607947679,0.6035341985027,0
1895-09-01,AL,24.975,0.156,0.0,9,23.335019666882136,1.6399803331178653,-0.000848620875916121,1.5387514646737026,1
1895-10-01,AL,15.056,0.327,0.0,10,17.867452049106127,-2.811452049106128,-0.4674606996967281,2.235124068723878,0
1895-11-01,AL,11.374,0.218,0.0,11,10.30255481712604,1.0714451828739602,-0.03334217770476755,2.422649148648818,0
1895-12-01,AL,6.874,0.459,0.0,12,7.619223136341214,-0.7452231363412141,-0.828410000857794,1.9427847974880268,0
1896-01-01,AL,6.192,0.47,0.0,1,5.591546657235762,0.6004533427642382,0.3088917964323281,0.942776244389133,0
1896-02-01,AL,8.389,0.5720000000000001,0.0,2,8.383198837350129,0.005801162649870406,-0.04632287697570181,0.6743507864861151,0
1896-03-01,AL,11.03,0.462,0.0,3,11.711394191121448,-0.6813941911214485,-0.025046561902446623,0.6414802893422448,0
1896-04-01,AL,19.427,0.495,0.0,4,16.81314740264935,2.6138525973506503,0.6460865229596907,1.7384294222671495,1
1896-05-01,AL,23.884,0.295,0.0,5,22.31833641817878,1.5656635818212195,1.1660406626834738,1.6835785420819904,0
1896-06-01,AL,24.56,0.127,0.0,6,26.690086759974406,-2.1300867599744073,0.6831431397324875,2.492061777830288,0
1896-07-01,AL,26.684,0.218,0.0,7,26.341612126842424,0.3423878731575769,-0.07401176833187033,1.882733157750957,0
1896-08-01,AL,27.316,0.47,0.0,8,25.430820520558306,1.8851794794416925,0.032493530874954026,2.0254916985469538,0
1896-09-01,AL,23.826,0.349,0.0,9,23.135599247965892,0.6904007520341082,0.9726560348777925,0.8091986892135482,0
1896-10-01,AL,16.798,0.391,0.0,10,16.267708246943087,0.5302917530569111,1.0352906615109039,0.7403661087739519,0
1896-11-01,AL,13.659,0.297,0.0,11,10.673499823010662,2.985500176989339,1.4020642273601194,1.373630509934124,1
1896-12-01,AL,7.500999999999999,0.614,0.0,12,8.461528555243575,-0.9605285552435765,0.8517544582675578,1.9925585040426805,0
1897-01-01,AL,5.316,0.888,0.0,1,6.0648209484754885,-0.7488209484754886,0.4253835577567579,2.2196515167349755,0
1897-02-01,AL,10.333,0.501,0.0,2,7.986644141108642,2.346355858891358,0.21233545172409762,1.851144875839131,1
1897-03-01,AL,15.373,0.48,0.0,3,12.037062285067893,3.335937714932106,1.6444908751159917,2.1309092369592415,1
1897-04-01,AL,16.362000000000002,0.439,0.0,4,18.8901332273841,-2.5281332273840995,1.0513867821464549,3.139194273443959,0
1897-05-01,AL,19.928,0.23,0.0,5,20.96650082513622,-1.038500825136218,-0.07689877919607054,3.048006049074769,0
1897-06-01,AL,26.573,0.408,0.0,6,23.83998171706828,2.73301828293172,-0.2778719231961991,2.7117975677535973,1
1897-07-01,AL,26.855,0.275,0.0,7,26.60279720280927,0.2522027971907299,0.6489067516620773,1.9167993155910097,0
1897-08-01,AL,25.628,0.39,0.0,8,25.879121566228065,-0.2511215662280648,0.9113665046314617,1.5975435063687535,0
1897-09-01,AL,23.696,0.391,0.0,9,22.77904681557853,0.9169531844214731,0.3060114717947127,0.585893493625835,1
1897-10-01,AL,18.919,0.522,0.0,10,16.72758070505455,2.191419294945451,0.9524169710462864,1.2216565494224474,1
1897-11-01,AL,12.323,0.688,0.0,11,12.343906691039969,-0.02090669103996845,1.029155262775652,1.1104226883744341,0
1897-12-01,AL,8.417,0.542,0.0,12,8.203276346572878,0.21372365342712207,0.7947454191108682,1.2152309600298823,0
1898-01-01,AL,9.466,0.737,0.0,1,6.367139663369739,3.0988603366302607,1.097225766339138,1.737431599912483,1
1898-02-01,AL,7.607,0.557,0.0,2,10.067934598272851,-2.4609345982728508,0.283883130594844,2.780561399020128,0
1898-03-01,AL,15.001,0.419,0.0,3,11.145870246224234,3.855129753775765,1.4976851640443918,3.449056200583536,1
1898-04-01,AL,14.236,0.416,0.0,4,17.65310505122003,-3.4171050512200303,-0.6743032985723719,3.9516310955793914,0
1898-05-01,AL,22.651,0.409,0.0,5,19.16631900065825,3.4846809993417516,1.3075685672991622,4.095877643565995,0
1898-06-01,AL,26.223000000000003,0.389,0.0,6,25.13571733000399,1.0872826699960108,0.38495287270591066,3.504085191608978,0
1898-07-01,AL,26.153,0.488,0.0,7,26.71656277156404,-0.5635627715640403,1.3361336325912407,2.0355624550373506,0
1898-08-01,AL,25.515,0.498,0.0,8,25.655011827464598,-0.14001182746459762,0.1279026903224576,0.8574125667440183,0
1898-09-01,AL,23.741,0.267,0.0,9,22.91176356679516,0.8292364332048408,0.04188727805873427,0.713994306450486,1
1898-10-01,AL,15.691999999999998,0.291,0.0,10,17.008162147245212,-1.3161621472452136,-0.20897918050165684,1.0743608048918398,0
1898-11-01,AL,9.808,0.425,0.0,11,10.820319456874806,-1.0123194568748062,-0.4997483903050597,1.1609179949343846,0
1898-12-01,AL,6.260999999999999,0.725,0.0,12,7.01240952845504,-0.7514095284550404,-1.02663037752502,0.28264815928082476,0
1899-01-01,AL,6.545,0.76,0.0,1,5.942392360731359,0.6026076392686406,-0.38704044868706866,0.8669319472615226,0
1899-02-01,AL,4.246,0.6409999999999999,0.0,2,8.950972558287006,-4.704972558287006,-1.6179248158244686,2.7578503305663187,0
1899-03-01,AL,12.761,0.458,0.0,3,10.68553866610274,2.075461333897259,-0.6756345283737021,3.566370454807572,0
1899-04-01,AL,15.896,0.512,0.0,4,17.42860869810039,-1.5326086981003897,-1.387373307496712,3.3925493261827415,0
1899-05-01,AL,23.725,0.301,0.0,5,21.695865880040884,2.0291341199591173,0.8573289185853289,2.06987630341157,0
1899-06-01,AL,25.973000000000003,0.281,0.0,6,27.0900614089397,-1.1170614089396977,-0.20684532902699004,1.9475299637228243,0
1899-07-01,AL,26.312,0.236,0.0,7,27.544637053220864,-1.2326370532208628,-0.10685478073381442,1.8507230668849848,0
1899-08-01,AL,26.829,0.236,0.0,8,26.02319288979287,0.8058071102071303,-0.5146304506511434,1.1449916796560675,0
1899-09-01,AL,22.247,0.307,0.0,9,23.35765775068896,-1.1106577506889614,-0.512495897900898,1.1433117918798046,0
1899-10-01,AL,18.348,0.237,0.0,10,15.703729230897547,2.6442707691024516,0.7798067095402068,1.877599281745637,1
1899-11-01,AL,12.809,0.403,0.0,11,11.345434561099655,1.4635654389003445,0.9990594857712782,1.9200771814057007,0
1899-12-01,AL,6.754,0.506,0.0,12,8.002022865807676,-1.2480228658076769,0.9532711140650397,1.9956922755173665,0
1900-01-01,AL,6.2860000000000005,0.537,0.0,1,5.836400796796119,0.44959920320388136,0.22171392543218302,1.3700826830618682,0
1900-02-01,AL,6.523,0.52,0.0,2,7.860745618211803,-1.3377456182118035,-0.712056426938533,1.0070230361594406,0
1900-03-01,AL,11.213,0.3720000000000001,0.0,3,11.172736308161102,0.040263691838896776,-0.2826275743896751,0.9363997303583792,0
1900-04-01,AL,17.102999999999998,0.313,0.0,4,16.13088510336087,0.9721148966391269,-0.10845567657792661,1.162089492002848,0
